GEO_ID,NAME,B27015_001E,B27015_001M,B27015_002E,B27015_002M,B27015_003E,B27015_003M,B27015_004E,B27015_004M,B27015_005E,B27015_005M,B27015_006E,B27015_006M,B27015_007E,B27015_007M,B27015_008E,B27015_008M,B27015_009E,B27015_009M,B27015_010E,B27015_010M,B27015_011E,B27015_011M,B27015_012E,B27015_012M,B27015_013E,B27015_013M,B27015_014E,B27015_014M,B27015_015E,B27015_015M,B27015_016E,B27015_016M,B27015_017E,B27015_017M,B27015_018E,B27015_018M,B27015_019E,B27015_019M,B27015_020E,B27015_020M,B27015_021E,B27015_021M,B27015_022E,B27015_022M,B27015_023E,B27015_023M,B27015_024E,B27015_024M,B27015_025E,B27015_025M,B27015_026E,B27015_026M
id,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,"Estimate!!Total!!Under $25,000","Margin of Error!!Total!!Under $25,000","Estimate!!Total!!Under $25,000!!With health insurance coverage","Margin of Error!!Total!!Under $25,000!!With health insurance coverage","Estimate!!Total!!Under $25,000!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!Under $25,000!!With health insurance coverage!!With private health insurance","Estimate!!Total!!Under $25,000!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!Under $25,000!!With health insurance coverage!!With public coverage","Estimate!!Total!!Under $25,000!!No health insurance coverage","Margin of Error!!Total!!Under $25,000!!No health insurance coverage","Estimate!!Total!!$25,000 to $49,999","Margin of Error!!Total!!$25,000 to $49,999","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$25,000 to $49,999!!No health insurance coverage","Margin of Error!!Total!!$25,000 to $49,999!!No health insurance coverage","Estimate!!Total!!$50,000 to $74,999","Margin of Error!!Total!!$50,000 to $74,999","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$50,000 to $74,999!!No health insurance coverage","Margin of Error!!Total!!$50,000 to $74,999!!No health insurance coverage","Estimate!!Total!!$75,000 to $99,999","Margin of Error!!Total!!$75,000 to $99,999","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$75,000 to $99,999!!No health insurance coverage","Margin of Error!!Total!!$75,000 to $99,999!!No health insurance coverage","Estimate!!Total!!$100,000 or more","Margin of Error!!Total!!$100,000 or more","Estimate!!Total!!$100,000 or more!!With health insurance coverage","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage","Estimate!!Total!!$100,000 or more!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$100,000 or more!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage!!With public coverage","Estimate!!Total!!$100,000 or more!!No health insurance coverage","Margin of Error!!Total!!$100,000 or more!!No health insurance coverage"
0500000US17119,"Madison County, Illinois",260111,1557,41944,4096,37530,3930,14358,2144,29796,3792,4414,2053,54142,4660,51029,4606,30900,3689,29228,3685,3113,1043,41693,5000,39451,4642,30917,3915,16228,2486,2242,1329,38488,4416,37717,4291,33759,4019,8320,1737,771,562,83844,5894,82176,5706,77650,5545,12091,2392,1668,711
0500000US17143,"Peoria County, Illinois",179532,1354,32209,3238,30292,3230,10366,1834,25152,2781,1917,788,38059,4383,34979,4045,23182,3101,19241,3278,3080,1354,32034,4039,30806,4044,25264,3780,11123,2173,1228,794,26167,3971,25583,3911,23174,3529,5787,1256,584,500,51063,4146,50107,4132,47010,3925,7203,1566,956,599
0500000US17161,"Rock Island County, Illinois",140077,1371,25320,3662,24080,3468,7822,1232,20499,3637,1240,670,32596,3698,29825,3697,21395,3212,15521,2228,2771,1097,27904,3701,26467,3456,21192,2673,10302,2439,1437,658,18726,3175,18070,3086,16268,2885,5285,1452,656,373,35531,3995,34464,3811,32041,3699,6041,1847,1067,616
0500000US17163,"St. Clair County, Illinois",255232,1270,47728,5201,43687,4900,13552,2577,35834,4506,4041,1237,59397,7426,53334,6592,33371,5172,29236,5099,6063,2084,37326,4120,33566,3957,26983,3575,13304,2227,3760,1824,31079,4180,30060,4152,25958,3526,8781,2392,1019,771,79702,6002,78032,5912,71841,5722,14175,2099,1670,774
0500000US17167,"Sangamon County, Illinois",193155,1037,33557,3356,31880,3396,12697,2428,24871,2622,1677,1020,40992,4454,39582,4414,29724,3895,19029,2655,1410,571,31010,3937,29996,3778,26332,3558,9516,1808,1014,611,30363,4229,29297,4041,27207,3797,6249,1512,1066,650,57233,4868,56056,4653,53425,4494,8862,1642,1177,862
0500000US17179,"Tazewell County, Illinois",131565,898,14190,2161,13301,2145,5239,1031,10773,2043,889,586,27977,3677,27371,3596,20555,2550,13848,2536,606,471,28079,3692,26376,3613,21717,3095,9429,2015,1703,851,20720,3021,20508,2998,18059,2702,5502,1418,212,188,40599,3894,40351,3915,37644,3633,4821,1440,248,257
0500000US17183,"Vermilion County, Illinois",75297,857,17746,2704,16447,2517,4146,1176,14695,2381,1299,788,17406,2772,16629,2676,10532,1882,10307,2053,777,382,17705,2575,17046,2509,14725,2440,4526,1010,659,476,9866,2427,9034,2232,7657,2179,2132,773,832,551,12574,2249,12400,2220,11710,2145,2029,590,174,250
0500000US17197,"Will County, Illinois",679953,1326,53418,4924,48714,4503,20801,2508,39206,4197,4704,1146,95806,7762,87267,7397,55472,5650,48761,5246,8539,1894,103706,8851,95990,8545,79022,8095,31038,3539,7716,2000,102075,8767,98561,8806,86694,7809,23976,4345,3514,1028,324948,11393,316880,11716,300849,11670,30667,3020,8068,2248
0500000US17199,"Williamson County, Illinois",65550,585,11254,1958,10936,1901,3308,1047,9410,1870,318,227,16180,2889,14514,2550,10267,2119,8272,1594,1666,1076,13428,2562,12764,2422,11580,2361,2936,849,664,444,8127,2506,7796,2419,6099,1855,2753,1351,331,399,16561,3093,16333,3078,14891,2962,3062,1211,228,184
0500000US17201,"Winnebago County, Illinois",281513,976,53713,4599,49722,4461,13770,2081,43191,4347,3991,1198,67356,6041,62354,5723,36332,3737,38487,5267,5002,1790,58839,5939,55594,5785,40853,4933,23177,3198,3245,1318,41175,5031,40181,5003,35065,4615,10389,2100,994,592,60430,5255,59403,5149,55586,4991,10336,1854,1027,408
0500000US18003,"Allen County, Indiana",364733,967,65903,5371,56169,4613,16407,2203,46486,3970,9734,2196,82304,6099,73164,5420,47055,4408,37267,3386,9140,2067,81544,6590,77413,6213,64754,5222,20187,3302,4131,1163,47428,6270,44315,5624,39896,5159,8307,1642,3113,2084,87554,6424,85401,6196,78552,5656,13426,3014,2153,1065
0500000US18005,"Bartholomew County, Indiana",80500,538,13919,2541,10419,2173,4517,1497,8590,1880,3500,1922,16141,3176,14052,2605,9707,2019,7686,1827,2089,1239,16903,3238,15420,3137,13355,2947,4506,1387,1483,891,12868,2540,11494,2368,10482,2213,2186,1026,1374,771,20669,2920,20550,2923,19353,2814,2614,1059,119,121
0500000US18019,"Clark County, Indiana",114151,1062,14551,2897,12972,2486,4554,1275,10419,2254,1579,1122,31111,3978,27394,3633,18584,2674,13581,2446,3717,1432,19848,3321,19054,3154,17049,2892,5043,1197,794,441,19097,3028,18246,3032,16964,2815,4141,1227,851,778,29544,3905,28889,3719,26817,3300,4908,1564,655,697
0500000US18035,"Delaware County, Indiana",108384,1260,30883,4468,28774,4153,18620,3553,15261,2706,2109,873,22916,3294,19478,2792,13692,2207,10750,1800,3438,1189,23854,3727,21925,3502,18149,3521,6589,1719,1929,945,13143,2873,12629,2788,11055,2488,4092,1466,514,536,17588,3077,17331,3049,16149,2786,2694,850,257,211
0500000US18039,"Elkhart County, Indiana",200329,1056,27170,4621,21944,3600,9215,2054,16907,2953,5226,2295,44725,6396,37653,5704,25058,3822,19999,4231,7072,1964,48843,7057,38687,5878,32557,5161,11814,2587,10156,3278,38107,5988,33809,5992,30830,5739,6044,1613,4298,1922,41484,5597,38066,5298,35283,5147,5704,1917,3418,1889
0500000US18043,"Floyd County, Indiana",75652,599,9447,2068,9134,2028,4239,1228,6281,1714,313,251,14753,2579,13583,2496,10621,2287,5554,1281,1170,728,16355,2626,15432,2525,12221,2256,5765,1802,923,575,10015,2397,9592,2347,8632,2173,2107,720,423,416,25082,3252,24543,3211,23585,3198,3358,803,539,476
0500000US18053,"Grant County, Indiana",61902,944,16216,2875,13449,2384,5470,1458,9982,2011,2767,1013,17264,2791,15003,2435,9973,1696,9051,1905,2261,796,13456,2822,12507,2640,9225,1774,5370,1628,949,588,7848,2019,7378,1952,5897,1527,2631,1128,470,284,7118,1642,7083,1646,6100,1412,2135,707,35,60
0500000US18057,"Hamilton County, Indiana",314894,754,20976,4311,19242,4141,8375,2108,14125,3518,1734,927,35677,4824,33432,4573,25671,3447,15218,3459,2245,1060,42816,6030,38461,5446,33818,5251,11617,2093,4355,1985,50413,6481,48535,5994,44896,5602,7892,1808,1878,1481,165012,8671,162441,8610,158521,8529,12861,2451,2571,1354
0500000US18059,"Hancock County, Indiana",73032,371,8769,2364,7576,2162,3557,1472,5508,2002,1193,837,13195,3414,10472,2522,7341,2167,6028,1419,2723,1619,11432,2775,10910,2684,10389,2690,2383,921,522,579,10589,2489,9368,2456,9046,2412,1650,858,1221,1069,29047,4407,28691,4390,27828,4357,2800,1030,356,303
0500000US18063,"Hendricks County, Indiana",156675,2412,10197,3180,8952,2760,5042,1826,6061,2119,1245,710,21134,3689,19717,3067,15110,2682,10970,2458,1417,1201,25210,4594,21518,4108,18873,4136,5432,1370,3692,2910,34938,6642,33244,6125,30209,5436,5618,1748,1694,1297,65196,7063,64605,7016,62344,6869,6074,1388,591,426
0500000US18067,"Howard County, Indiana",81467,651,16234,2999,13882,2482,4744,1172,11817,2392,2352,1309,19805,3167,18695,3030,12675,2157,10633,2481,1110,599,13942,2643,12660,2413,10639,2007,4900,1443,1282,677,12405,2624,11543,2595,11007,2564,2842,1059,862,537,19081,3949,18597,3951,17078,3832,4450,1460,484,424
0500000US18081,"Johnson County, Indiana",149401,742,12197,2818,10538,2490,5252,1279,8511,2228,1659,1113,26986,5170,24216,4497,15566,3318,13085,2920,2770,1467,31445,4665,30307,4503,24701,4427,9736,2182,1138,574,27919,5237,24795,4682,20878,4163,6298,1839,3124,1971,50854,6338,49479,6264,47516,6164,4138,1326,1375,697
0500000US18085,"Kosciusko County, Indiana",77570,625,10590,2370,8908,1932,3804,1007,7189,1760,1682,810,17492,3008,14490,2507,8730,1716,8577,2113,3002,1552,20538,3714,17541,3293,15431,3214,4442,1293,2997,1310,10381,2405,9338,2228,8512,2022,1747,724,1043,1138,18569,2905,17193,2629,15516,2519,2822,898,1376,1085
0500000US18089,"Lake County, Indiana",479614,1242,84926,7233,75600,6824,25836,3633,60338,5430,9326,2041,101015,8493,92720,7700,55502,5019,53236,5655,8295,1988,92643,7143,86328,7104,68868,6030,30810,3563,6315,1422,74639,7345,71150,7024,61072,6502,17137,3269,3489,1759,126391,9402,122911,9314,114828,8754,18275,2805,3480,1116
0500000US18091,"LaPorte County, Indiana",102230,1332,18550,3614,16428,3313,7190,2660,11681,1912,2122,949,21629,3660,20183,3555,12812,2397,11590,2580,1446,662,19631,2971,17811,2855,15026,2464,6371,1624,1820,840,18107,4200,16769,3984,15074,3723,3251,1198,1338,682,24313,3687,23559,3599,21380,3064,5064,1919,754,494
0500000US18095,"Madison County, Indiana",123519,1004,26553,3243,23538,3163,8716,1550,18953,2877,3015,1173,28899,4081,25914,3640,16448,2613,15263,2436,2985,1273,26562,3933,24126,3549,20219,3010,9272,1785,2436,1124,17695,3467,15750,2974,13826,2602,4836,1471,1945,875,23810,3831,22854,3705,21343,3527,3599,969,956,547
0500000US18097,"Marion County, Indiana",924305,1689,191016,12582,164897,11325,61629,5572,124228,9706,26119,4233,245916,12488,214030,11132,123719,7055,115990,10263,31886,4432,172596,11580,158913,11325,124401,9355,52621,6457,13683,2801,115675,8155,107975,7847,95510,6693,23028,3483,7700,2306,199102,10619,192909,10559,178729,9997,27370,3206,6193,2320
0500000US18105,"Monroe County, Indiana",130789,2041,30507,4112,28699,3941,17600,2667,13122,2990,1808,842,30885,3897,28970,3732,22275,3261,9931,2138,1915,724,24351,4227,21002,3470,17384,3111,7177,1909,3349,1758,15266,3434,14973,3357,13516,3322,2877,1290,293,352,29780,3409,28812,3271,26652,3249,5020,1328,968,618
0500000US18109,"Morgan County, Indiana",68555,778,6556,1753,6180,1745,2722,898,5188,1533,376,256,15400,3100,12494,2637,7956,1890,7504,1684,2906,1471,16931,3507,15095,3165,11681,2410,5932,1838,1836,1087,8205,2180,7231,2013,6453,1889,1782,719,974,900,21463,3815,21338,3830,19404,4052,3441,1400,125,172
0500000US18127,"Porter County, Indiana",163529,1153,15163,2346,13664,2287,6858,1332,9709,1828,1499,687,27752,4067,25173,3737,14890,2394,15580,2940,2579,1077,32003,4674,30427,4510,25925,4028,9033,2057,1576,680,27291,5263,25880,4909,24004,4407,4202,1491,1411,898,61320,5650,58613,5580,54877,5464,8445,1760,2707,1690
0500000US18141,"St. Joseph County, Indiana",256149,1448,47899,5067,40247,4365,13293,1862,33690,4313,7652,2188,57631,5420,51624,5004,32997,3951,27679,3364,6007,1800,52965,6273,49414,6018,39509,5391,15591,2835,3551,1067,37574,5211,34635,4701,30535,4134,6622,1638,2939,1977,60080,6833,57644,6276,52710,5737,8569,2381,2436,1493
0500000US18157,"Tippecanoe County, Indiana",170422,2901,32096,5013,28306,4708,18445,3418,12169,3246,3790,1275,35567,5230,29771,4338,20554,3272,13440,2942,5796,2399,33139,5715,31326,5530,27931,5056,8275,1771,1813,1166,24266,5598,22210,4834,21256,4787,2809,996,2056,1640,45354,5049,44360,5051,41611,4282,5806,2022,994,588
0500000US18163,"Vanderburgh County, Indiana",175542,886,33350,4137,29497,4017,12095,2089,22800,3735,3853,1288,45261,5211,40762,4978,29085,4509,20750,3476,4499,1519,35057,5293,32599,4984,27724,4990,10303,2585,2458,954,26432,4653,25230,4465,21343,4005,7007,2048,1202,680,35442,4969,34226,4730,32282,4640,4743,1304,1216,780
0500000US18167,"Vigo County, Indiana",99345,1439,20753,3334,18574,2928,8288,1807,13331,2364,2179,1004,26079,3745,23845,3460,16886,2979,12266,2071,2234,1107,21800,3797,20187,3338,15670,2623,7003,2085,1613,1351,12069,2609,11784,2531,10854,2273,2589,1129,285,248,18644,2949,17492,3043,15756,2924,3872,1061,1152,868
0500000US18177,"Wayne County, Indiana",64141,712,11581,2030,10209,1865,4058,1054,8529,1705,1372,589,17709,2659,15085,2307,9354,1635,8804,1815,2624,1287,14966,2850,13031,2429,8551,1750,5761,1700,1935,968,8535,1996,7752,1838,6956,1824,1460,589,783,831,11350,2501,10909,2459,9333,2124,2879,1487,441,341
0500000US19013,"Black Hawk County, Iowa",127173,1412,23689,3807,20591,3305,9271,2011,15604,2235,3098,2112,26590,3802,25530,3587,17695,2887,12560,2223,1060,711,25108,4000,23813,3853,19355,3196,9012,2390,1295,566,20321,3283,19995,3203,18808,3059,3718,1108,326,271,31465,4019,30589,3877,29081,3863,4045,1196,876,683
0500000US19049,"Dallas County, Iowa",83812,239,6116,1294,5594,1262,2634,814,4222,930,522,316,11748,2708,11199,2603,8960,2255,4754,1474,549,495,12716,2646,11982,2586,11603,2517,1121,526,734,456,11099,2528,10545,2456,9149,2416,2586,977,554,453,42133,3562,41724,3574,39482,3598,4110,1505,409,532
0500000US19061,"Dubuque County, Iowa",92631,882,11496,2152,10791,2106,4930,1282,8334,1731,705,380,17260,2337,16219,2087,11553,1436,9168,1844,1041,572,16260,2555,15457,2353,13281,2184,4907,1228,803,517,18674,2795,18611,2804,17336,2806,3664,943,63,77,28941,3041,28410,2971,27108,2941,4410,1345,531,327
0500000US19103,"Johnson County, Iowa",137392,2612,27980,3391,24804,2802,16760,2697,11873,2211,3176,1959,20414,3807,19237,3567,14279,2847,6686,1962,1177,993,20756,3686,19904,3645,17239,3312,5074,1618,852,513,19729,3990,19018,3816,17482,3750,4044,1311,711,528,48513,3929,46795,3926,44695,3752,6276,1465,1718,1457
0500000US19113,"Linn County, Iowa",216562,1001,22569,3760,21239,3466,10336,2679,15392,2473,1330,1152,43147,5575,40301,5134,23938,3525,24811,3443,2846,1128,38258,4598,36937,4635,31483,4021,10348,2126,1321,791,38796,5039,38564,5052,35021,4487,7582,2081,232,282,73792,5801,73132,5728,70072,5547,7954,1519,660,503
0500000US19153,"Polk County, Iowa",464794,1323,51754,6905,47647,6450,16141,2300,39031,5364,4107,1248,89115,7322,81640,6647,52056,5135,43634,4480,7475,2526,89111,8790,85078,8659,64081,7513,32440,5142,4033,1323,77621,8008,75548,7716,64953,6854,18314,3987,2073,976,157193,9320,153612,9603,146031,9506,22648,6108,3581,1523
0500000US19155,"Pottawattamie County, Iowa",91262,1028,11055,1731,10637,1665,4235,955,8724,1544,418,267,20435,2868,18565,2711,11817,2141,10316,2015,1870,570,20408,2863,20071,2771,14228,2270,8924,2007,337,254,12254,2263,11626,2178,10300,2079,2536,821,628,422,27110,2811,26015,2816,23853,2462,4405,1333,1095,581
0500000US19163,"Scott County, Iowa",168817,1015,23882,3210,22590,3072,8044,1496,18093,2744,1292,674,38450,5406,36656,5304,21526,3735,21304,3770,1794,983,29979,4217,28961,4047,23595,3336,10309,2348,1018,504,27198,4512,26042,4339,24760,4195,3740,986,1156,928,49308,4729,48565,4546,44957,4273,6937,1509,743,507
0500000US19169,"Story County, Iowa",87535,1347,19380,3898,18199,3720,15481,3379,4466,1420,1181,733,16822,3025,16596,3020,12853,2588,5932,1413,226,191,13915,2415,13306,2387,11488,2089,3034,960,609,443,11281,2292,11051,2250,10546,2204,2074,944,230,197,26137,3212,25887,3212,24591,3189,3533,1103,250,340
0500000US19193,"Woodbury County, Iowa",99782,987,13884,2487,13265,2480,3471,987,11756,2377,619,545,23112,4091,20942,3852,12605,2886,12028,2808,2170,945,19504,3514,18175,3245,14648,3072,6111,1516,1329,652,20984,3970,20309,3882,16483,3291,6598,2244,675,555,22298,4508,22298,4508,19090,3851,4981,1831,0,159
0500000US20015,"Butler County, Kansas",63978,958,6004,1482,5007,1231,2823,795,3845,977,997,718,15013,2900,13225,2849,9326,2338,5959,1534,1788,970,14182,2866,13189,2850,10748,2605,4132,1141,993,803,11347,2636,10263,2606,9664,2601,2165,801,1084,1058,17432,2752,16442,2863,14970,2510,2253,904,990,602
0500000US20045,"Douglas County, Kansas",111126,1090,20118,3626,17018,3256,13152,2547,5564,1878,3100,1265,20058,3742,17527,3445,14222,2996,6564,2044,2531,1130,20944,3506,19502,3196,16008,2959,7243,2237,1442,692,14231,3432,13360,3362,12291,3241,2507,929,871,592,35775,4514,33800,4314,32864,4316,3532,1157,1975,1064
0500000US20091,"Johnson County, Kansas",579585,1062,37756,4272,31518,3671,18462,2411,19951,2666,6238,2239,82287,5833,72554,5299,54912,4644,33616,3475,9733,2553,92933,8503,84843,7730,71459,6881,26130,3417,8090,2240,84293,7580,81137,7367,75114,7143,13576,2174,3156,1537,282316,9141,278531,9108,268943,8937,29231,3021,3785,1172
0500000US20103,"Leavenworth County, Kansas",72459,1393,6523,1473,6008,1345,4283,1098,3435,955,515,438,13016,2435,12561,2382,8499,1803,6562,1716,455,374,14317,3143,13505,2994,12312,2821,4222,1170,812,712,11878,2892,11303,2797,10603,2529,2712,960,575,388,26725,3455,26469,3412,25733,3250,4069,1014,256,305
0500000US20161,"Riley County, Kansas",61680,1580,10784,2200,10087,2139,8761,2060,2589,1265,697,407,13497,2552,11900,2406,11158,2381,1941,954,1597,958,11024,2601,10938,2595,10527,2500,2414,1104,86,109,9675,2685,8820,2541,8090,2383,1431,862,855,799,16700,2426,16260,2391,15906,2392,2716,685,440,423
0500000US20173,"Sedgwick County, Kansas",505057,1352,80444,7016,65089,6048,31540,4111,43525,4819,15355,2665,112457,8659,97551,7577,68078,5172,48337,5106,14906,2794,99531,6892,89709,6429,79092,5963,21864,2736,9822,2660,69066,7733,64298,7003,58441,5944,12769,3358,4768,1848,143559,8500,138245,8318,131857,8413,19338,2949,5314,2311
0500000US20177,"Shawnee County, Kansas",173119,1542,23245,3147,20000,2965,9514,2053,15562,2538,3245,1074,37071,4759,32865,3981,26339,3763,15132,2613,4206,1753,36950,5275,34945,4829,30367,4166,11641,2245,2005,1062,28852,4392,27882,4208,26019,4148,5793,1396,970,698,47001,4533,45931,4410,43672,4287,7773,1447,1070,618
0500000US20209,"Wyandotte County, Kansas",162331,766,32287,3364,24079,2810,7259,1105,19508,2689,8208,1833,49110,5433,37578,4227,22187,3064,20687,3287,11532,2697,30562,4022,24943,3487,17948,2507,9688,2251,5619,1678,23417,4577,21437,4390,18332,4194,4982,1411,1980,783,26955,3675,24153,3548,21408,3585,5104,1854,2802,1054
0500000US21015,"Boone County, Kentucky",126880,1235,11559,2684,10314,2520,3746,1766,9182,2322,1245,778,21326,4469,20541,4366,12875,2812,11047,2807,785,521,20985,4216,20258,4067,17071,3825,6978,2110,727,510,19565,4015,19471,3996,17626,3568,4612,1775,94,125,53445,5223,52520,5272,48907,5014,7472,1918,925,676
0500000US21029,"Bullitt County, Kentucky",78833,428,8106,1864,7395,1735,2891,969,6086,1444,711,629,14834,2609,13539,2598,9812,2158,7090,1478,1295,757,16690,3652,15997,3690,13526,2995,4864,1707,693,609,16049,3238,15754,3194,14129,2939,4017,1455,295,259,23154,3742,22597,3630,20772,3537,3772,1334,557,500
0500000US21037,"Campbell County, Kentucky",89096,1300,14237,2839,12983,2677,3303,975,11414,2493,1254,668,14798,2203,14052,2107,9803,1657,7234,1377,746,389,15636,2748,15090,2678,13664,2378,3947,1306,546,444,13497,2689,12832,2527,11844,2474,2246,810,665,687,30928,3319,30622,3323,28943,3240,4361,1312,306,212
0500000US21047,"Christian County, Kentucky",62475,1489,15063,3110,13126,2740,4475,1498,10339,2188,1937,996,17819,3056,15618,2716,9875,2059,7121,2015,2201,1706,12328,2449,11701,2296,8153,1713,5423,1480,627,428,6965,2114,6359,2031,5662,1930,1782,781,606,747,10300,3102,9969,2987,7956,2264,3418,1867,331,362
0500000US21059,"Daviess County, Kentucky",96267,1237,16167,2386,15156,2478,4980,1093,12693,2426,1011,655,21657,3127,21411,3090,10575,1930,15726,2445,246,220,20999,3288,19517,2953,15249,2695,5936,1838,1482,1311,14038,2729,13802,2684,12906,2619,1976,886,236,264,23406,3656,22922,3607,22152,3595,3383,1107,484,386
0500000US21067,"Fayette County, Kentucky",305155,2210,55596,5373,49520,4875,22216,3044,32202,3749,6076,2294,68004,6211,59797,5436,35830,3296,31394,4730,8207,2712,56153,5310,51964,5182,43451,4573,14635,2305,4189,1484,37295,4252,36090,4153,32194,3689,7906,1888,1205,694,88107,6369,87076,6380,80670,5837,14398,2263,1031,523
